"Player";"Position";"Team"
"Pardy, Adam";"D";"WPG"
"Parenteau, P.A.";"RW";"TOR"
"Parise, Zach";"LW";"MIN"
"Parlett, Blake";"D";"FLA"
"Pastrnak, David";"LW";"BOS"
"Pateryn, Greg";"D";"MTL"
"Pavelec, Ondrej";"G";"WPG"
"Pavelski, Joe";"C";"SJS"
"Pearson, Tanner";"LW";"LAK"
"Peluso, Anthony";"RW";"WPG"
"Percy, Stuart";"D";"TOR"
"Perreault, Mathieu";"C";"WPG"
"Perron, David";"LW";"PIT"
"Perry, Corey";"RW";"ANA"
"Peters, Justin";"G";"WAS"
"Petrovic, Alex";"D";"FLA"
"Petry, Jeff";"D";"MTL"
"Peverley, Rich";"C";"DAL"
"Phaneuf, Dion";"D";"TOR"
"Phillips, Chris";"D";"OTT"
"Pickard, Calvin";"G";"COL"
"Pietrangelo, Alex";"D";"STL"
"Pinizzotto, Steve";"RW";"EDM"
"Pirri, Brandon";"C";"FLA"
"Piskula, Joe";"D";"ANA"
"Pitlick, Tyler";"RW";"EDM"
"Plekanec, Tomas";"C";"MTL"
"Plotnikov, Sergei";"LW";"PIT"
"Poirier, Emile";"LW";"CGY"
"Polak, Roman";"D";"TOR"
"Pominville, Jason";"RW";"MIN"
"Porter, Chris";"LW";"PHI"
"Porter, Kevin";"C";"PIT"
"Postma, Paul";"D";"WPG"
"Potter, Corey";"D";"CGY"
"Poulin, Kevin";"G";"NYI"
"Pouliot, Benoit";"LW";"EDM"
"Pouliot, Derrick";"D";"PIT"
"Price, Carey";"G";"MTL"
"Prince, Shane";"C";"OTT"
"Prosser, Nate";"D";"MIN"
"Prout, Dalton";"D";"CBS"
"Provorov, Ivan";"D";"PHI"
"Prust, Brandon";"RW";"VAN"
"Puempel, Matt";"LW";"OTT"
"Pulkkinen, Teemu";"LW";"DET"
"Pulock, Ryan";"D";"NYI"
"Purcell, Teddy";"RW";"EDM"
"Pysyk, Mark";"D";"BUF"
"Quick, Jonathan";"G";"LAK"
"Quincey, Kyle";"D";"DET"
"Raanta, Antti";"G";"NYR"
"Racine, Jonathan";"D";"FLA"
"Raffl, Michael";"LW";"PHI"
"Rakell, Rickard";"C";"ANA"
"Ramage, John";"D";"CBS"
"Ramo, Karri";"G";"CGY"
"Ranford, Brendan";"LW";"DAL"
"Rantanen, Mikko";"RW";"COL"
"Rask, Joonas";"C";"NSH"
"Rask, Tuukka";"G";"BOS"
"Rask, Victor";"C";"CAR"
"Rasmussen, Dennis";"LW";"CHI"
"Rattie, Ty";"RW";"STL"
"Raymond, Mason";"LW";"CGY"
"Read, Matt";"RW";"PHI"
"Reaves, Ryan";"RW";"STL"
"Redmond, Zach";"D";"COL"
"Reese, Dylan";"D";"ARI"
"Regin, Peter";"C";"CHI"
"Reilly, Mike";"D";"MIN"
"Reimer, James";"G";"TOR"
"Reinhart, Griffin";"D";"EDM"
"Reinhart, Max";"C";"NSH"
"Reinhart, Sam";"C";"BUF"
"Rendulic, Borna";"RW";"COL"
"Ribeiro, Mike";"C";"NSH"
"Richards, Brad";"C";"DET"
"Richardson, Brad";"C";"ARI"
"Rieder, Tobias";"C";"ARI"
"Rielly, Morgan";"D";"TOR"
"Rinaldo, Zac";"C";"BOS"
"Rinne, Pekka";"G";"NSH"
"Rissanen, Rasmus";"D";"CAR"
"Ristolainen, Rasmus";"D";"BUF"
"Ritchie, Brett";"RW";"DAL"
"Robak, Colby";"D";"ANA"
"Robidas, Stephane";"D";"TOR"
"Robins, Bobby";"C";"BOS"
"Roussel, Antoine";"LW";"DAL"
"Roy, Mathieu";"D";"TAM"
"Ruhwedel, Chad";"D";"BUF"
"Rundblad, David";"D";"CHI"
"Russell, Kris";"D";"CGY"
"Rust, Bryan";"RW";"PIT"
"Ruutu, Tuomo";"LW";"NJD"
"Ryan, Bobby";"RW";"OTT"
"Rychel, Kerby";"LW";"CBS"
"Rynnas, Jussi";"G";"DAL"
"Saad, Brandon";"LW";"CBS"
"Salomaki, Miikka";"RW";"NSH"
"Samuelsson, Henrik";"C";"ARI"
"Samuelsson, Philip";"D";"ARI"
"Sanguinetti, Bobby";"D";"BUF"
"Santorelli, Mike";"C";"ANA"
"Savard, David";"D";"CBS"
"Sbisa, Luca";"D";"VAN"
"Scandella, Marco";"D";"MIN"
"Sceviour, Colton";"C";"DAL"
"Schaller, Tim";"LW";"BUF"
"Scheifele, Mark";"C";"WPG"
"Schenn, Brayden";"C";"PHI"
"Schenn, Luke";"D";"PHI"
"Schilling, Cameron";"D";"CHI"
"Schmidt, Nate";"D";"WAS"
"Schneider, Cory";"G";"NJD"
"Schroeder, Jordan";"C";"MIN"
"Schultz, Jeff";"D";"LAK"
"Schultz, Justin";"D";"EDM"
"Schultz, Nick";"D";"PHI"
"Schwartz, Jaden";"LW";"STL"
"Scott, John";"LW";"ARI"
"Scrivens, Ben";"G";"EDM"
"Scuderi, Rob";"D";"PIT"
"Seabrook, Brent";"D";"CHI"
"Sedin, Daniel";"LW";"VAN"
"Sedin, Henrik";"C";"VAN"
"Seguin, Tyler";"C";"DAL"
"Seidenberg, Dennis";"D";"BOS"
"Sekac, Jiri";"LW";"ANA"
"Sekera, Andrej";"D";"EDM"
"Selleck, Eric";"LW";"ARI"
"Semin, Alexander";"RW";"MTL"
"Sestito, Tim";"C";"NJD"
"Sestito, Tom";"LW";"VAN"
"Setoguchi, Devin";"RW";"CGY"
"Severson, Damon";"D";"NJD"
"Sgarbossa, Michael";"C";"ANA"
"Sharp, Patrick";"LW";"DAL"
"Shattenkirk, Kevin";"D";"STL"
"Shaw, Andrew";"C";"CHI"
"Sheahan, Riley";"C";"DET"
"Shinnimin, Brendan";"C";"ARI"
"Shore, Drew";"C";"CGY"
"Shore, Nick";"C";"LAK"
"Shugg, Justin";"LW";"CAR"
"Siemens, Duncan";"D";"COL"
"Sifers, Jaime";"D";"CBS"
"Sikich, Zach";"G";"ANA"
"Silfverberg, Jakob";"LW";"ANA"
"Sill, Zach";"LW";"WAS"
"Simmonds, Wayne";"RW";"PHI"
"Sims, Shane";"D";"NYI"
"Sislo, Mike";"RW";"NJD"
"Skapski, Mackenzie";"G";"NYR"
"Skinner, Jeff";"LW";"CAR"
"Smid, Ladislav";"D";"CGY"
"Smith, Ben";"RW";"SJS"
"Smith, Brendan";"D";"DET"
"Smith, Colin";"C";"COL"
"Smith, Craig";"C";"NSH"
"Smith, Derek";"D";"ARI"
"Smith, Jeremy";"G";"BOS"
"Smith, Mike";"G";"ARI"
"Smith, Reilly";"RW";"FLA"
"Smith, Zack";"C";"OTT"
"Smith-Pelly, Devante";"RW";"MTL"
"Soderberg, Carl";"C";"COL"
"Souray, Sheldon";"D";"ANA"
"Spaling, Nick";"C";"TOR"
"Spezza, Jason";"C";"DAL"
"Spooner, Ryan";"C";"BOS"
"Spurgeon, Jared";"D";"MIN"
"Staal, Eric";"C";"CAR"
"Staal, Jordan";"C";"CAR"
"Staal, Marc";"D";"NYR"
"Stafford, Drew";"RW";"WPG"
"Stajan, Matt";"C";"CGY"
"Stalberg, Viktor";"LW";"NYR"
"Stalock, Alex";"G";"SJS"
"Stamkos, Steven";"C";"TAM"
"Stanton, Ryan";"D";"WAS"
"Stastny, Paul";"C";"STL"
"Steen, Alexander";"LW";"STL"
"Stepan, Derek";"C";"NYR"
"Stephenson, Chandler";"C";"WAS"
"Stewart, Chris";"RW";"ANA"
"Stolarz, Anthony";"G";"PHI"
"Stoll, Jarret";"C";"NYR"
"Stollery, Karl";"D";"SJS"
"Stone, Mark";"RW";"OTT"
"Stone, Michael";"D";"ARI"
"Stoner, Clayton";"D";"ANA"
"Stortini, Zack";"RW";"OTT"
"Strachan, Tyson";"D";"MIN"
"Strait, Brian";"D";"NYI"
"Straka, Petr";"RW";"PHI"
"Stralman, Anton";"D";"TAM"
"Street, Ben";"RW";"COL"
"Strome, Dylan";"C";"ARI"
"Strome, Ryan";"C";"NYI"
"Stuart, Brad";"D";"COL"
"Stuart, Mark";"D";"WPG"
"Subban, Malcolm";"G";"BOS"
"Subban, P.K.";"D";"MTL"
"Summers, Chris";"D";"NYR"
"Sundstrom, Johan";"C";"NYI"
"Sustr, Andrej";"D";"TAM"
"Suter, Ryan";"D";"MIN"
"Sutter, Brandon";"C";"VAN"
"Sutter, Brett";"C";"MIN"
"Sutter, Brody";"C";"CAR"
"Szwarz, Jordan";"RW";"ARI"
"Talbot, Cam";"G";"EDM"
"Talbot, Maxime";"C";"BOS"
"Tallas, Robb";"G";"FLA"
"Tambellini, Jeff";"LW";"TAM"
"Tanev, Chris";"D";"VAN"
"Tangradi, Eric";"LW";"DET"
"Tanguay, Alex";"LW";"COL"
"Taormina, Matt";"D";"TAM"
"Tarasenko, Vladimir";"RW";"STL"
"Tarasov, Daniil";"RW";"SJS"
"Tatar, Tomas";"LW";"DET"
"Tavares, John";"C";"NYI"
"Tennyson, Matt";"D";"SJS"
"Teravainen, Teuvo";"LW";"CHI"
"Thiessen, Brad";"G";"CGY"
"Thomas, Christian";"RW";"MTL"
"Thompson, Nate";"C";"ANA"
"Thorburn, Chris";"RW";"WPG"
"Thornton, Joe";"C";"SJS"
"Thornton, Shawn";"RW";"FLA"
"Tierney, Chris";"C";"SJS"
"Tikhonov, Viktor";"LW";"CHI"
"Tinordi, Jarred";"D";"MTL"
"Toews, Jonathan";"C";"CHI"
"Toffoli, Tyler";"C";"LAK"
"Tokarski, Dustin";"G";"MTL"
"Tootoo, Jordin";"RW";"NJD"
"Torres, Raffi";"LW";"SJS"
"Trocheck, Vincent";"C";"FLA"
"Tropp, Corey";"RW";"CHI"
"Trotman, Zach";"D";"BOS"
"Trouba, Jacob";"D";"WPG"
"Turris, Kyle";"C";"OTT"
"Tyutin, Fedor";"D";"CBS"
"Uher, Dominik";"C";"PIT"
"Umberger, R.J.";"LW";"PHI"
"Vaive, Justin";"LW";"NYI"
"Van Brabant, Bryce";"LW";"CGY"
"Van der Gulik, David";"LW";"LAK"
"Vande Velde, Chris";"C";"PHI"
"Vanek, Thomas";"LW";"MIN"
"Varlamov, Semyon";"G";"COL"
"Varone, Phil";"C";"BUF"
"Vasilevskiy, Andrei";"G";"TAM"
"Vatanen, Sami";"D";"ANA"
"Vermette, Antoine";"C";"ARI"
"Versteeg, Kris";"RW";"CHI"
"Vey, Linden";"RW";"VAN"
"Vitale, Joe";"C";"ARI"
"Vlasic, Marc-Edouard";"D";"SJS"
"Volpatti, Aaron";"LW";"WAS"
"Voracek, Jakub";"RW";"PHI"
"Vrbata, Radim";"RW";"VAN"
"Wagner, Chris";"RW";"ANA"
"Ward, Cam";"G";"CAR"
"Ward, Joel";"RW";"SJS"
"Warsofsky, David";"D";"PIT"
"Watson, Austin";"LW";"NSH"
"Weber, Mike";"D";"BUF"
"Weber, Shea";"D";"NSH"
"Weber, Will";"D";"CBS"
"Weber, Yannick";"D";"VAN"
"Weise, Dale";"RW";"MTL"
"Wellman, Casey";"C";"NYR"
"Wennberg, Alexander";"C";"CBS"
"Wheeler, Blake";"RW";"WPG"
"White, Jordan";"G";"SJS"
"White, Ryan";"C";"PHI"
"Whitney, Joe";"RW";"NYI"
"Wideman, Chris";"D";"OTT"
"Wideman, Dennis";"D";"CGY"
"Wiercioch, Patrick";"D";"OTT"
"Williams, Justin";"RW";"WAS"
"Wilson, Colin";"C";"NSH"
"Wilson, Garrett";"LW";"FLA"
"Wilson, Scott";"C";"PIT"
"Wilson, Tom";"RW";"WAS"
"Winchester, Jesse";"C";"COL"
"Wingels, Tommy";"C";"SJS"
"Winnik, Daniel";"RW";"TOR"
"Wisniewski, James";"D";"CAR"
"Witkowski, Luke";"D";"TAM"
"Woods, Brendan";"LW";"CAR"
"Wotherspoon, Tyler";"D";"CGY"
"Wright, James";"C";"NYI"
"Yakimov, Bogdan";"C";"EDM"
"Yakupov, Nail";"RW";"EDM"
"Yandle, Keith";"D";"NYR"
"Zadorov, Nikita";"D";"COL"
"Zajac, Travis";"C";"NJD"
"Zatkoff, Jeff";"G";"PIT"
"Zboril, Jakub";"D";"BOS"
"Zepp, Rob";"G";"PHI"
"Zetterberg, Henrik";"LW";"DET"
"Zibanejad, Mika";"C";"OTT"
"Zolnierczyk, Harry";"RW";"ANA"
"Zuccarello, Mats";"RW";"NYR"
"Zucker, Jason";"LW";"MIN"
"de Haan, Calvin";"D";"NYI"
"van Riemsdyk, James";"LW";"TOR"
"van Riemsdyk, Trevor";"D";"CHI"
