"Player";"Position";"Team"
"Jensen, Nicklas";"LW";"NYR"
"Jensen, Nick";"D";"DET"
"Johansen, Lucas";"D";"WAS"
"Johansen, Ryan";"C";"NSH"
"Johansson, Lars";"G";"CHI"
"Johansson, Marcus";"C";"WAS"
"Johns, Stephen";"D";"DAL"
"Johnson, Chad";"G";"CGY"
"Johnson, Erik";"D";"COL"
"Johnson, Jack";"D";"CBS"
"Johnson, Luke";"C";"CHI"
"Johnson, Tyler";"C";"TAM"
"Johnsson, Andreas";"LW";"TOR"
"Johnston, Ross";"LW";"NYI"
"Johnston, Ryan";"D";"MTL"
"Jokinen, Jussi";"LW";"FLA"
"Jokipakka, Jyrki";"D";"CGY"
"Jones, Caleb";"D";"EDM"
"Jones, David";"RW";"ANA"
"Jones, Martin";"G";"SJS"
"Jones, Max";"LW";"ANA"
"Jones, Seth";"D";"CBS"
"Jooris, Josh";"C";"NYR"
"Josefson, Jacob";"C";"NJD"
"Joseph, Mathieu";"RW";"TAM"
"Josi, Roman";"D";"NSH"
"Juolevi, Olli";"D";"VAN"
"Jurco, Tomas";"RW";"DET"
"Juulsen, Noah";"D";"MTL"
"Kadri, Nazem";"C";"TOR"
"Kalinin, Sergey";"RW";"NJD"
"Kamenev, Vladislav";"LW";"NSH"
"Kampfer, Steven";"D";"FLA"
"Kane, Evander";"LW";"BUF"
"Kane, Patrick";"RW";"CHI"
"Kanzig, Keegan";"D";"CGY"
"Kapanen, Kasperi";"RW";"TOR"
"Karlsson, Erik";"C";"CAR"
"Karlsson, Erik";"D";"OTT"
"Karlsson, Henrik";"G";"SJS"
"Karlsson, Melker";"RW";"SJS"
"Karlsson, William";"C";"CBS"
"Kasdorf, Jason";"G";"BUF"
"Kasdorf, Jason";"G";"BUF"
"Kaskisuo, Kasimir";"G";"TOR"
"Kassian, Zack";"RW";"EDM"
"Katchouk, Boris";"LW";"TAM"
"Kearns, Bracken";"C";"NYI"
"Keith, Duncan";"D";"CHI"
"Kelly, Chris";"C";"OTT"
"Kempe, Adrian";"RW";"LAK"
"Kempny, Michal";"D";"CHI"
"Kemppainen, Joonas";"LW";"BOS"
"Keranen, Michael";"LW";"OTT"
"Kero, Tanner";"C";"CHI"
"Kesler, Ryan";"C";"ANA"
"Kessel, Phil";"RW";"PIT"
"Khaira, Jujhar";"LW";"EDM"
"Khokhlachev, Alexander";"C";"BOS"
"Khudobin, Anton";"G";"BOS"
"Kichton, Brenden";"D";"WPG"
"Killorn, Alex";"C";"TAM"
"Kindl, Jakub";"D";"FLA"
"King, Dwight";"LW";"LAK"
"Kinkaid, Keith";"G";"NJD"
"Kirkland, Justin";"LW";"NSH"
"Klefbom, Oscar";"D";"EDM"
"Klein, Kevin";"D";"NYR"
"Klimchuk, Morgan";"LW";"CGY"
"Klingberg, John";"D";"DAL"
"Klinkhammer, Rob";"LW";"EDM"
"Knight, Corban";"C";"PHI"
"Knott, Graham";"LW";"CHI"
"Koekkoek, Slater";"D";"TAM"
"Koivu, Mikko";"C";"MIN"
"Komarov, Leo";"C";"TOR"
"Konan, Matthew";"D";"PHI"
"Konecny, Travis";"C";"PHI"
"Kopitar, Anze";"C";"LAK"
"Korpikoski, Lauri";"LW";"CGY"
"Korpisalo, Joonas";"G";"CBS"
"Kosmachuk, Scott";"RW";"WPG"
"Kossila, Kalle";"C";"ANA"
"Kostalek, Jan";"D";"WPG"
"Kostka, Michael";"D";"OTT"
"Kostopoulos, Tom";"RW";"PIT"
"Kovacs, Robin";"RW";"NYR"
"Kreider, Chris";"LW";"NYR"
"Krejci, David";"C";"BOS"
"Kronwall, Niklas";"D";"DET"
"Krug, Torey";"D";"BOS"
"Kruger, Marcus";"C";"CHI"
"Kucherov, Nikita";"RW";"TAM"
"Kuemper, Darcy";"G";"MIN"
"Kuhnhackl, Tom";"RW";"PIT"
"Kujawinski, Ryan";"C";"NJD"
"Kukan, Dean";"D";"CBS"
"Kulak, Brett";"D";"CGY"
"Kulemin, Nikolay";"LW";"NYI"
"Kulikov, Dmitry";"D";"BUF"
"Kunitz, Chris";"LW";"PIT"
"Kuokkanen, Janne";"C";"CAR"
"Kuraly, Sean";"C";"BOS"
"Kuznetsov, Evgeny";"C";"WAS"
"Kylington, Oliver";"D";"CGY"
"Kyrou, Jordan";"C";"STL"
"LaBarbera, Jason";"G";"PHI"
"Labanc, Kevin";"RW";"SJS"
"Labate, Joseph";"C";"VAN"
"Laberge, Pascal";"C";"PHI"
"Labrie, Pierre-Cedric";"LW";"CHI"
"Lack, Eddie";"G";"CAR"
"Ladd, Andrew";"LW";"NYI"
"Ladue, Paul";"D";"LAK"
"Lagace, Maxime";"G";"DAL"
"Laganiere, Antoine";"C";"ANA"
"Laich, Brooks";"C";"TOR"
"Lain, Kellan";"C";"VAN"
"Laine, Patrik";"RW";"WPG"
"Lajoie, Maxime";"D";"OTT"
"Laleggia, Joey";"D";"EDM"
"Lammikko, Juho";"RW";"FLA"
"Lander, Anton";"C";"EDM"
"Landeskog, Gabriel";"LW";"COL"
"Langhamer, Marek";"G";"ARI"
"Langlois, Jeremy";"RW";"CHI"
"Lapierre, Maxim";"C";"NYR"
"Lappin, Nick";"RW";"NJD"
"Larkin, Dylan";"C";"DET"
"Larsen, Philip";"D";"VAN"
"Larsson, Adam";"D";"EDM"
"Larsson, Jacob";"D";"ANA"
"Larsson, Johan";"LW";"BUF"
"Lashoff, Brian";"D";"DET"
"Latta, Michael";"C";"LAK"
"Laughton, Scott";"C";"PHI"
"Laurie, Rob";"G";"VAN"
"Laurikainen, Eetu";"G";"EDM"
"Lauzon, Jeremy";"D";"BOS"
"Lazar, Curtis";"RW";"OTT"
"Leddy, Nick";"D";"NYI"
"Leduc, Loic";"D";"NYI"
"Lee, Anders";"C";"NYI"
"Lehkonen, Artturi";"LW";"MTL"
"Lehner, Robin";"G";"BUF"
"Lehtera, Jori";"C";"STL"
"Lehtonen, Kari";"G";"DAL"
"Leier, Taylor";"LW";"PHI"
"Leighton, Michael";"G";"CAR"
"Leipsic, Brendan";"LW";"TOR"
"Leivo, Josh";"LW";"TOR"
"Lemieux, Brendan";"LW";"WPG"
"Lepine, Guillaume";"D";"OTT"
"Lerg, Bryan";"LW";"SJS"
"Lernout, Brett";"D";"MTL"
"Lessio, Lucas";"LW";"LAK"
"Letang, Kris";"D";"PIT"
"Letestu, Mark";"C";"EDM"
"Letourneau-Leblo, Pierre-Luc";"LW";"TAM"
"Levine, Eric";"G";"CHI"
"Lewington, Tyler";"D";"WAS"
"Lewis, Trevor";"C";"LAK"
"Liambas, Michael";"D";"NSH"
"Lieuwen, Nathan";"G";"COL"
"Liles, John-Michael";"D";"BOS"
"Lindback, Anders";"G";"NJD"
"Lindberg, Oscar";"C";"NYR"
"Lindberg, Tobias";"RW";"TOR"
"Lindblad, Matt";"C";"NYR"
"Lindbohm, Petteri";"D";"STL"
"Lindell, Esa";"D";"DAL"
"Lindgren, Charlie";"G";"MTL"
"Lindholm, Anton";"D";"COL"
"Lindholm, Elias";"C";"CAR"
"Lindholm, Hampus";"D";"ANA"
"Lintuniemi, Alex";"D";"LAK"
"Lipon, J.C.";"RW";"WPG"
"Little, Bryan";"C";"WPG"
"Llewellyn, Darby";"LW";"CBS"
"LoVerde, Vincent";"D";"LAK"
"Lodge, James";"C";"WPG"
"Lomberg, Ryan";"LW";"CGY"
"Loov, Viktor";"D";"TOR"
"Lorito, Matt";"LW";"DET"
"Lovejoy, Ben";"D";"NJD"
"Lowe, Keegan";"D";"CAR"
"Lowry, Adam";"LW";"WPG"
"Lowry, Joel";"LW";"LAK"
"Lucia, Mario";"LW";"MIN"
"Lucic, Milan";"LW";"EDM"
"Lundberg, Martin";"LW";"CHI"
"Lundqvist, Henrik";"G";"NYR"
"Luongo, Roberto";"G";"FLA"
"Lupul, Joffrey";"RW";"TOR"
"Lynch, Zac";"RW";"FLA"
"Lyon, Alex";"G";"PHI"
"Lyubimov, Roman";"C";"PHI"
"Maatta, Olli";"D";"PIT"
"MacArthur, Clarke";"LW";"OTT"
"MacAulay, Stephen";"LW";"FLA"
"MacDermid, Kurtis";"D";"LAK"
"MacDonald, Andrew";"D";"PHI"
"MacEachern, Mackenzie";"LW";"STL"
"MacInnis, Ryan";"C";"ARI"
"MacIntyre, Drew";"G";"WAS"
"MacKenzie, Derek";"C";"FLA"
"MacKinnon, Nathan";"C";"COL"
"MacMillan, Mark";"C";"MTL"
"MacWilliam, Andrew";"D";"NJD"
"Mahura, Josh";"D";"ANA"
"Malgin, Denis";"C";"FLA"
"Malkin, Evgeni";"C";"PIT"
"Mallet, Alexandre";"LW";"VAN"
"Malone, Brad";"C";"WAS"
"Mangiapane, Andrew";"LW";"CGY"
"Manning, Brandon";"D";"PHI"
"Manson, Josh";"D";"ANA"
"Mantha, Anthony";"RW";"DET"
"Marchand, Brad";"LW";"BOS"
"Marchenko, Alexei";"D";"DET"
"Marchessault, Jonathan";"C";"FLA"
"Marincin, Martin";"D";"TOR"
"Markison, Colin";"RW";"NYI"
"Markov, Andrei";"D";"MTL"
"Markstrom, Jacob";"G";"VAN"
"Marleau, Patrick";"C";"SJS"
"Marner, Mitchell";"C";"TOR"
"Maroon, Patrick";"LW";"EDM"
"Martel, Danick";"C";"PHI"
"Marti, Christian";"D";"PHI"
"Martin, Matt";"LW";"TOR"
"Martin, Paul";"D";"SJS"
"Martinez, Alec";"D";"LAK"
"Martinook, Jordan";"LW";"ARI"
"Martinsen, Andreas";"C";"COL"
"Mascherin, Adam";"LW";"FLA"
"Mashinter, Brandon";"LW";"CHI"
"Mason, Steve";"G";"PHI"
"Matheson, Michael";"D";"FLA"
"Matteau, Stefan";"C";"MTL"
"Matthews, Auston";"C";"TOR"
"Matthias, Shawn";"C";"WPG"
"Mattson, Nick";"D";"CHI"
"Mayfield, Scott";"D";"NYI"
"Mayo, Dysin";"D";"ARI"
"Mazanec, Marek";"G";"NSH"
"McAdam, Eamon";"G";"NYI"
"McBain, Jamie";"D";"ARI"
"McCabe, Jake";"D";"BUF"
"McCann, Jared";"C";"FLA"
"McCarron, Michael";"RW";"MTL"
"McCarthy, John";"LW";"SJS"
"McClement, Jay";"C";"CAR"
"McCollum, Tom";"G";"LAK"
"McCormick, Max";"LW";"OTT"
"McCoshen, Ian";"D";"FLA"
"McDavid, Connor";"C";"EDM"
"McDonagh, Ryan";"D";"NYR"
"McDonald, Colin";"RW";"PHI"
"McDonald, Mason";"G";"CGY"
"McElhinney, Curtis";"G";"CBS"
"McFarland, John";"LW";"FLA"
"McGinn, Brock";"LW";"CAR"
"McGinn, Jamie";"LW";"ARI"
"McGinn, Tye";"LW";"TAM"
"McIlrath, Dylan";"D";"NYR"
"McIntyre, Zane";"G";"BOS"
"McKegg, Gregg";"C";"FLA"
"McKenna, Mike";"G";"FLA"
"McKenzie, Curtis";"LW";"DAL"
"McKeown, Roland";"D";"CAR"
"McLeod, Cody";"LW";"COL"
"McLeod, Michael";"C";"NJD"
"McNabb, Brayden";"D";"LAK"
"McNeill, Mark";"C";"CHI"
"McNeill, Reid";"D";"PIT"
"McQuaid, Adam";"D";"BOS"
"Megna, Jaycob";"D";"ANA"
"Megna, Jayson";"RW";"VAN"
"Melchiori, Julian";"D";"WPG"
"Meloche, Nicolas";"D";"COL"
"Merkley, Nicholas";"RW";"ARI"
"Mermis, Dakota";"D";"ARI"
"Merrill, Jon";"D";"NJD"
"Mersch, Michael";"LW";"LAK"
"Methot, Marc";"D";"OTT"
"Michalek, Milan";"LW";"TOR"
"Michalek, Steve";"G";"MIN"
"Michalek, Zbynek";"D";"ARI"
"Miele, Andy";"C";"PHI"
"Milano, Sonny";"LW";"CBS"
"Miller, Andrew";"RW";"CAR"
"Miller, Colin";"D";"BOS"
"Miller, Drew";"LW";"DET"
"Miller, J.T.";"C";"NYR"
"Miller, Kevan";"D";"BOS"
"Miller, Ryan";"G";"VAN"
"Mingoia, Trevor";"RW";"CHI"
"Mitchell, Garrett";"RW";"WAS"
"Mitchell, John";"C";"COL"
"Mitchell, Torrey";"C";"MTL"
"Mitchell, Zack";"RW";"MIN"
"Monahan, Sean";"C";"CGY"
"Montembeault, Samuel";"G";"FLA"
"Montour, Brandon";"D";"ANA"
"Montoya, Al";"G";"MTL"
"Moore, Dominic";"C";"BOS"
"Moore, John";"D";"NJD"
"Moore, Trevor";"LW";"TOR"
"Morin, Jeremy";"LW";"TAM"
"Morin, Samuel";"D";"PHI"
"Morley, Tyler";"C";"ANA"
"Moroz, Mitchell";"LW";"EDM"
"Morrison, Kenney";"D";"CGY"
"Morrissey, Josh";"D";"WPG"
"Morrow, Joe";"D";"BOS"
"Mosey, Evan";"RW";"CHI"
"Motte, Tyler";"C";"CHI"
"Moulson, Matt";"LW";"BUF"
"Moutrey, Nick";"C";"CBS"
"Mozik, Vojtech";"D";"NJD"
"Mrazek, Petr";"G";"DET"
"Mueller, Chris";"RW";"ARI"
"Mueller, Mirco";"D";"SJS"
"Mueller, Peter";"RW";"BOS"
"Murphy, Connor";"D";"ARI"
"Murphy, Matt";"D";"WPG"
"Murphy, Ryan";"D";"CAR"
"Murphy, Trevor";"D";"NSH"
"Murray, Matt";"G";"PIT"
"Murray, Ryan";"D";"CBS"
"Musil, Adam";"C";"STL"
"Musil, David";"D";"EDM"
"Muzzin, Jake";"D";"LAK"
"Myers, Philippe";"RW";"PHI"
"Myers, Tyler";"D";"WPG"
"Namestnikov, Vladislav";"C";"TAM"
"Nantel, Julien";"C";"COL"
"Nash, Rick";"LW";"NYR"
"Nash, Riley";"C";"BOS"
"Nastasiuk, Zach";"RW";"DET"
"Nattinen, Julius";"C";"ANA"
"Neal, James";"LW";"NSH"
"Nedeljkovic, Alex";"G";"CAR"
"Nehring, Chad";"C";"OTT"
"Neil, Chris";"RW";"OTT"
"Nelson, Brock";"C";"NYI"
"Nelson, Casey";"D";"BUF"
"Nemeth, Patrik";"D";"DAL"
"Ness, Aaron";"D";"WAS"
"Nesterov, Nikita";"D";"TAM"
"Nestrasil, Andrej";"RW";"CAR"
"Neuvirth, Michal";"G";"PHI"
"Nichushkin, Valeri";"RW";"DAL"
"Niederreiter, Nino";"RW";"MIN"
"Nielsen, Andrew";"D";"TOR"
"Nielsen, Frans";"C";"DET"
"Niemelainen, Markus";"D";"EDM"
"Niemi, Antti";"G";"DAL"
"Nieto, Matt";"LW";"SJS"
"Nilsson, Anders";"G";"BUF"
"Niskanen, Matt";"D";"WAS"
"Noesen, Stefan";"RW";"ANA"
"Nogier, Nelson";"D";"WPG"
"Nolan, Jordan";"C";"LAK"
"Nordstrom, Joakim";"C";"CAR"
"Norell, Robin";"D";"CHI"
"Nosek, Tomas";"C";"DET"
"Nugent-Hopkins, Ryan";"C";"EDM"
"Nurse, Darnell";"D";"EDM"
"Nutivaara, Markus";"D";"CBS"
"Nylander, Alexander";"LW";"BUF"
"Nylander, William";"RW";"TOR"
"Nyquist, Gustav";"C";"DET"
"Nystrom, Eric";"LW";"STL"
"O'Brien, Jim";"C";"COL"
"O'Brien, Liam";"LW";"WAS"
"O'Brien, Shane";"D";"ANA"
"O'Connor, Matt";"G";"OTT"
"O'Gara, Rob";"D";"BOS"
"O'Neill, Brian";"C";"NJD"
"O'Neill, Will";"D";"PHI"
"O'Regan, Daniel";"C";"SJS"
"O'Reilly, Cal";"C";"BUF"
"O'Reilly, Ryan";"C";"BUF"
"Oduya, Johnny";"D";"DAL"
"Oesterle, Jordan";"D";"EDM"
"Okposo, Kyle";"RW";"BUF"
"Oleksiak, Jamie";"D";"DAL"
"Oleksy, Steven";"D";"PIT"
"Oligny, Jimmy";"D";"NSH"
"Olofsson, Gustav";"D";"MIN"
"Olsen, Dylan";"D";"FLA"
"Olsen, Ryan";"C";"WPG"
"Olver, Mark";"C";"ARI"
"Orlov, Dmitry";"D";"WAS"
"Orpik, Brooks";"D";"WAS"
"Oshie, T.J.";"RW";"WAS"
"Ott, Steve";"C";"DET"
"Ouellet, Xavier";"D";"DET"
"Ouellette, Martin";"G";"PHI"
"Ovechkin, Alex";"LW";"WAS"
"Paajarvi, Magnus";"LW";"STL"
"Pacioretty, Max";"LW";"MTL"
"Paetsch, Nathan";"D";"DET"
"Pageau, Jean-Gabriel";"C";"OTT"
"Pakarinen, Iiro";"RW";"EDM"
"Palat, Ondrej";"LW";"TAM"
"Paliotta, Michael";"D";"NYR"
"Palmieri, Kyle";"RW";"NJD"
"Palmquist, Zach";"D";"MIN"
"Palushaj, Aaron";"RW";"CBS"
"Panarin, Artemi";"LW";"CHI"
"Panik, Richard";"RW";"CHI"
"Paquette, Cedric";"C";"TAM"
"Parayko, Colton";"D";"STL"
"Pardy, Adam";"D";"FLA"
"Parenteau, P.A.";"RW";"NYI"
"Parise, Zach";"LW";"MIN"
"Parisi, Tom";"D";"MTL"
"Parlett, Blake";"D";"FLA"
"Parsons, Tyler";"G";"CGY"
"Pasquale, Eddie";"G";"DET"
"Pastrnak, David";"LW";"BOS"
"Paterson, Jake";"G";"DET"
"Pateryn, Greg";"D";"MTL"
"Paul, Nick";"LW";"OTT"
"Pavelec, Ondrej";"G";"WPG"
"Pavelski, Joe";"C";"SJS"
"Payerl, Adam";"C";"NSH"
"Pearson, Tanner";"LW";"LAK"
"Peca, Matthew";"C";"TAM"
"Pedan, Andrey";"D";"VAN"
"Pederson, Lane";"C";"ARI"
"Pelech, Adam";"D";"NYI"
"Pelley, Rod";"C";"NJD"
"Peluso, Anthony";"RW";"WPG"
"Percy, Stuart";"D";"PIT"
"Peressini, Lucas";"G";"CBS"
"Perlini, Brendan";"LW";"ARI"
"Perreault, Mathieu";"C";"WPG"
"Perron, David";"LW";"STL"
"Perron, Francis";"LW";"OTT"
"Perry, Corey";"RW";"ANA"
"Pesce, Brett";"D";"CAR"
"Petan, Nic";"C";"WPG"
"Peters, Justin";"G";"ARI"
"Petrovic, Alex";"D";"FLA"
"Petry, Jeff";"D";"MTL"
"Pettersson, Jesper";"D";"PHI"
"Phaneuf, Dion";"D";"OTT"
"Phillips, Jamie";"G";"WPG"
"Piccinich, John";"RW";"TOR"
"Pickard, Calvin";"G";"COL"
"Pietila, Blake";"LW";"NJD"
"Pietrangelo, Alex";"D";"STL"
"Pinizzotto, Steve";"RW";"EDM"
"Pirri, Brandon";"C";"NYR"
"Piskula, Joe";"D";"ANA"
"Pitlick, Tyler";"RW";"EDM"
"Plachta, Matthias";"LW";"ARI"
"Platzer, Kyle";"C";"EDM"
"Plekanec, Tomas";"C";"MTL"
"Point, Brayden";"C";"TAM"
"Poirier, Emile";"LW";"CGY"
"Pokka, Ville";"D";"CHI"
"Polak, Roman";"D";"TOR"
"Pollock, Brett";"C";"CGY"
"Pominville, Jason";"RW";"MIN"
"Porter, Chris";"LW";"STL"
"Porter, Kevin";"C";"PIT"
"Postma, Paul";"D";"WPG"
"Poturalski, Andrew";"C";"CAR"
"Pouliot, Benoit";"LW";"EDM"
"Pouliot, Derrick";"D";"PIT"
"Price, Carey";"G";"MTL"
"Prince, Shane";"C";"NYI"
"Pronger, Chris";"D";"ARI"
"Prosser, Nate";"D";"MIN"
"Prout, Dalton";"D";"CBS"
"Provorov, Ivan";"D";"PHI"
"Prow, Ethan";"D";"PIT"
"Prust, Brandon";"RW";"TOR"
"Puempel, Matt";"LW";"OTT"
"Puljujarvi, Jesse";"RW";"EDM"
"Pulkkinen, Teemu";"LW";"DET"
"Pulock, Ryan";"D";"NYI"
"Purcell, Teddy";"RW";"LAK"
"Pyatt, Tom";"C";"OTT"
"Pysyk, Mark";"D";"FLA"
"Quenneville, David";"D";"NYI"
"Quenneville, John";"C";"NJD"
"Quick, Jonathan";"G";"LAK"
"Quincey, Kyle";"D";"NJD"
"Quine, Alan";"C";"NYI"
"Raanta, Antti";"G";"NYR"
"Racine, Jonathan";"D";"FLA"
"Raddysh, Taylor";"RW";"TAM"
"Radulov, Alexander";"RW";"MTL"
"Raffl, Michael";"LW";"PHI"
"Raffl, Thomas";"LW";"WPG"
"Rakell, Rickard";"C";"ANA"
"Ramage, John";"D";"CBS"
"Randell, Tyler";"RW";"BOS"
"Ranford, Brendan";"LW";"DAL"
"Rantanen, Mikko";"RW";"COL"
"Rask, Joonas";"C";"NSH"
"Rask, Tuukka";"G";"BOS"
"Rask, Victor";"C";"CAR"
"Rasmussen, Dennis";"LW";"CHI"
"Rattie, Ty";"RW";"STL"
"Rau, Kyle";"C";"FLA"
"Raymond, Mason";"LW";"ANA"
"Read, Matt";"RW";"PHI"
"Reaves, Ryan";"RW";"STL"
"Redmond, Zach";"D";"MTL"
"Reese, Dylan";"D";"ARI"
"Regner, Brent";"D";"FLA"
"Reilly, Mike";"D";"MIN"
"Reimer, James";"G";"FLA"
"Reinhart, Griffin";"D";"EDM"
"Reinhart, Sam";"C";"BUF"
"Rendulic, Borna";"RW";"VAN"
"Renouf, Dan";"D";"DET"
"Ribeiro, Mike";"C";"NSH"
"Richard, Anthony";"C";"NSH"
"Richard, Tanner";"C";"TAM"
"Richardson, Brad";"C";"ARI"
"Rieder, Tobias";"C";"ARI"
"Rielly, Morgan";"D";"TOR"
"Rinaldo, Zac";"C";"BOS"
"Rinne, Pekka";"G";"NSH"
"Rissanen, Rasmus";"D";"CAR"
"Ristolainen, Rasmus";"D";"BUF"
"Ritchie, Brett";"RW";"DAL"
"Ritchie, Nick";"LW";"ANA"
"Rittich, David";"G";"CGY"
"Robak, Colby";"D";"CGY"
"Robertson, Dennis";"D";"CAR"
"Robidas, Stephane";"D";"TOR"
"Robinson, Buddy";"RW";"OTT"
"Rodin, Anton";"RW";"VAN"
"Rodrigues, Evan";"RW";"BUF"
"Rooney, Kevin";"C";"NJD"
"Roslovic, Jack";"C";"WPG"
"Roussel, Antoine";"LW";"DAL"
"Rowney, Carter";"RW";"PIT"
"Roy, Jeremy";"D";"SJS"
"Roy, Kevin";"C";"ANA"
"Roy, Mathieu";"D";"TAM"
"Roy, Nicolas";"C";"CAR"
"Rozsival, Michal";"D";"CHI"
"Ruhwedel, Chad";"D";"PIT"
"Ruopp, Sam";"D";"CBS"
"Russell, Patrick";"RW";"EDM"
"Russo, Robbie";"D";"DET"
"Rust, Bryan";"RW";"PIT"
"Ruutu, Tuomo";"LW";"VAN"
"Ryan, Bobby";"RW";"OTT"
"Ryan, Derek";"C";"CAR"
"Ryan, Joakim";"D";"SJS"
"Rychel, Kerby";"LW";"TOR"
"Saad, Brandon";"LW";"CBS"
"Sadowy, Dylan";"LW";"DET"
"Salinitri, Anthony";"C";"PHI"
"Salituro, Dante";"C";"CBS"
"Sallinen, Jere";"RW";"EDM"
"Salomaki, Miikka";"RW";"NSH"
"Samuelsson, Henrik";"C";"ARI"
"Samuelsson, Philip";"D";"MTL"
"Sanford, Zachary";"LW";"WAS"
"Sanguinetti, Bobby";"D";"BUF"
"Sanheim, Travis";"D";"PHI"
"Santini, Steven";"D";"NJD"
"Santini, Steven";"D";"NJD"
"Saracino, Nick";"C";"MIN"
"Saros, Juuse";"G";"NSH"
"Sautner, Ashton";"D";"VAN"
"Savard, David";"D";"CBS"
"Savard, Marc";"C";"NJD"
"Sbisa, Luca";"D";"VAN"
"Scandella, Marco";"D";"MIN"
"Scarlett, Reece";"D";"NJD"
"Sceviour, Colton";"C";"FLA"
"Schaller, Tim";"LW";"BOS"
"Scheifele, Mark";"C";"WPG"
"Schemitsch, Thomas";"D";"FLA"
"Schempp, Kyle";"C";"NYI"
"Schenn, Brayden";"C";"PHI"
"Schenn, Luke";"D";"ARI"
"Scherbak, Nikita";"LW";"MTL"
"Schilling, Cameron";"D";"CHI"
"Schlemko, David";"D";"SJS"
"Schmaltz, Jordan";"D";"STL"
"Schmaltz, Nick";"C";"CHI"
"Schmidt, Nate";"D";"WAS"
"Schneider, Cole";"LW";"BUF"
"Schneider, Cory";"G";"NJD"
"Schroeder, Jordan";"C";"MIN"
"Schultz, Jeff";"D";"ANA"
"Schultz, Justin";"D";"PIT"
"Schultz, Nick";"D";"PHI"
"Schwartz, Jaden";"LW";"STL"
"Scott, John";"LW";"MTL"
"Scott, Justin";"C";"CBS"
"Scrivens, Ben";"G";"MTL"
"Scuderi, Rob";"D";"LAK"
"Sdao, Michael";"D";"BUF"
"Seabrook, Brent";"D";"CHI"
"Sedin, Daniel";"LW";"VAN"
"Sedin, Henrik";"C";"VAN"
"Sedlak, Lukas";"C";"CBS"
"Seeler, Nick";"D";"MIN"
"Seguin, Tyler";"C";"DAL"
"Seidenberg, Dennis";"D";"NYI"
"Sekera, Andrej";"D";"EDM"
"Selleck, Eric";"LW";"ARI"
"Semin, Alexander";"RW";"MTL"
"Senyshyn, Zachary";"RW";"BOS"
"Sergachev, Mikhail";"D";"MTL"
"Sergeyev, Dmitri";"D";"STL"
"Sestito, Tim";"C";"NJD"
"Sestito, Tom";"LW";"PIT"
"Setoguchi, Devin";"RW";"LAK"
"Severson, Damon";"D";"NJD"
"Sexton, Ben";"C";"NJD"
"Sgarbossa, Michael";"C";"ANA"
"Sharp, Patrick";"LW";"DAL"
"Shattenkirk, Kevin";"D";"STL"
"Shaw, Andrew";"C";"MTL"
"Shaw, Logan";"RW";"FLA"
"Sheahan, Riley";"C";"DET"
"Sheary, Conor";"LW";"PIT"
"Sheppard, James";"LW";"VAN"
"Shinkaruk, Hunter";"C";"CGY"
"Shore, Devin";"C";"DAL"
"Shore, Nick";"C";"LAK"
"Sideroff, Deven";"RW";"ANA"
"Siebenaler, Blake";"D";"CBS"
"Sieloff, Patrick";"D";"OTT"
"Siemens, Duncan";"D";"COL"
"Sifers, Jaime";"D";"CBS"
"Sikich, Zach";"G";"ANA"
"Silfverberg, Jakob";"LW";"ANA"
"Sill, Zach";"LW";"WAS"
"Simmonds, Wayne";"RW";"PHI"
"Simon, Dominik";"C";"PIT"
"Simpson, Dillon";"D";"EDM"
"Simpson, Kent";"G";"COL"
"Sims, Shane";"D";"NYI"
"Sislo, Mike";"RW";"COL"
"Sissons, Colby";"D";"NJD"
"Sissons, Colton";"C";"NSH"
"Skapski, Mackenzie";"G";"NYR"
"Skille, Jack";"RW";"VAN"
"Skinner, Jeff";"LW";"CAR"
"Skjei, Brady";"D";"NYR"
"Slavin, Jaccob";"D";"CAR"
"Slepyshev, Anton";"LW";"EDM"
"Smereck, Jalen";"D";"ARI"
"Smid, Ladislav";"D";"CGY"
"Smith, Ben";"RW";"COL"
"Smith, Brendan";"D";"DET"
"Smith, Colin";"C";"TOR"
"Smith, Craig";"C";"NSH"
"Smith, Gemel";"C";"DAL"
"Smith, Givani";"RW";"DET"
"Smith, Hunter";"RW";"CGY"
"Smith, Jeremy";"G";"COL"
"Smith, Mike";"G";"ARI"
"Smith, Reilly";"RW";"FLA"
"Smith, Trevor";"C";"NSH"
"Smith, Zack";"C";"OTT"
"Smith-Pelly, Devante";"RW";"NJD"
"Sobotka, Vladimir";"C";"STL"
"Soderberg, Carl";"C";"COL"
"Sorensen, Marcus";"RW";"SJS"
"Sorensen, Nick";"RW";"ANA"
"Soshnikov, Nikita";"RW";"TOR"
"Soy, Tyler";"C";"ANA"
"Spacek, Michael";"RW";"WPG"
"Sparks, Garret";"G";"TOR"
"Speers, Blake";"C";"NJD"
"Spencer, Matthew";"D";"TAM"
"Spezza, Jason";"C";"DAL"
"Spooner, Ryan";"C";"BOS"
"Sprong, Daniel";"RW";"PIT"
"Sproul, Ryan";"D";"DET"
"Spurgeon, Jared";"D";"MIN"
"Staal, Eric";"C";"MIN"
"Staal, Jordan";"C";"CAR"
"Staal, Marc";"D";"NYR"
"Stafford, Drew";"RW";"WPG"
"Stajan, Matt";"C";"CGY"
"Stalberg, Viktor";"LW";"CAR"
"Stallard, Jordy";"C";"WPG"
"Stalock, Alex";"G";"MIN"
"Stamkos, Steven";"C";"TAM"
